PWSID,pws_name,SITE_NAME,TOWN,latitude,longitude,in_ucmr5,pfas_detected,max_pfoa_ppt,max_pfos_ppt,max_pfas6_sum_ppt,ever_exceeded_federal_mcl,ever_exceeded_ma_mmcl,predicted_risk_score,risk_category,dist_airport_km,dist_military_km,dist_landfill_km,dist_industrial_km,dist_wwtp_km,landfills_within_5km,industrial_within_5km,is_groundwater,is_mwra,source_type,serves_ej_community,ej_area_fraction,any_income,any_minority,any_english
MA1120035,,NEW ENGLAND EQUITIES LLC,HAMPDEN,42.062799427224675,-72.42033798152102,False,,,,,,,0.1581224386779073,Low,6.667401327500184,17.34499369256024,1.9707908779046925,6.87141855238398,6.581171460382117,3,0,False,False,NTNC,False,0.0,False,False,False
MA1121001,,WELL 2,HANCOCK,42.44933633743751,-73.37058973249675,False,,,,,,,0.3699007808963172,Moderate,6.830626633251493,62.95900944223155,9.310945294179282,4.009818617757075,5.281632988739593,0,2,True,False,GW,False,0.0,False,False,False
MA1121002,,HUTTOPIA BERKSHIRE LLC,HANCOCK,42.57633944255427,-73.32621138004038,False,,,,,,,0.1553082268247874,Low,16.440903016132843,68.24153367128527,5.302907441433804,8.707466249323971,15.06816475467394,0,0,False,False,TNC,False,0.0,False,False,False
MA1121004,,WELL #1,HANCOCK,42.55401610713373,-73.28971861815178,False,,,,,,,0.4172869123441871,Moderate,12.704037536723762,64.19432540321283,3.7653413349545084,5.188290126406295,11.723099958692957,1,0,True,False,GW,False,0.0,False,False,False
MA1121005,,BERKSHIRE VALLEY INN,HANCOCK,42.604862294607024,-73.28813935403525,False,,,,,,,0.1093824017907908,Low,13.981492202016423,68.49348376849287,0.9167354828656372,11.006415390820573,14.02304081942184,2,0,False,False,TNC,False,0.0,False,False,False
MA1121008,,BLUEBIRD AND CO,HANCOCK,42.55805036489142,-73.29344603115608,False,,,,,,,0.2239196736413229,Low,13.643179155079626,65.15406722099222,4.697849486180821,6.038727515350326,12.564813772547566,1,0,False,False,TNC,False,0.0,False,False,False
MA1121009,,HANCOCK ELEMENTARY SCHOOL,HANCOCK,42.57631688555638,-73.29895019067975,False,,,,,,,0.1918898369342962,Low,15.604216450656313,66.87540883104906,4.205214353084617,8.106186460420167,14.637577795846017,2,0,False,False,NTNC,False,0.0,False,False,False
MA1121010,,VACATION VILLAGE IN THE BERKSHIRES,HANCOCK,42.56346526890929,-73.28839161640182,False,,,,,,,0.216822611430603,Low,13.934131323331918,65.2626682879342,4.781452423121107,6.494232605472122,13.028632083818872,1,0,False,False,NTNC,False,0.0,False,False,False
MA1121011,,WELL #2,HANCOCK,42.579397920273706,-73.29357099067731,False,,,,,,,0.3428470448578598,Moderate,15.678995591905506,66.79423916691286,3.7626864771769655,8.307933014847501,14.842141546053382,2,0,True,False,GW,False,0.0,False,False,False
MA1121013,,LIBERTY PLAZA,HANCOCK,42.4289194740351,-73.34878196180476,False,,,,,,,0.2519587906262388,Moderate,4.604614141232622,60.29910987223259,7.877196511621089,1.249708206635552,2.4147691160254854,0,2,False,False,TNC,False,0.0,False,False,False
MA1121014,,HILLCREST ITU,HANCOCK,42.53878607653754,-73.33191719462685,False,,,,,,,0.204535089981378,Low,12.846415087654298,66.12177030898818,5.975901252144771,6.278268370435525,12.028698588608806,0,0,False,False,TNC,False,0.0,False,False,False
MA1121015,,IOKA VALLEY FARM,HANCOCK,42.558186219476525,-73.30508557528918,False,,,,,,,0.2005369495663709,Low,14.203103873113443,65.86842431322803,5.286306497968912,6.434773689222413,12.895164826881176,0,0,False,False,TNC,False,0.0,False,False,False
MA1124000,,RUGGLES HILL WELL,HARDWICK,42.35049078092461,-72.19604496483541,False,,,,,,,0.1360768883698891,Low,5.472910621899198,32.84113919906851,3.595912116558491,10.84943152576343,4.377694557414546,4,0,True,False,GW,False,0.0,False,False,False
MA1124001,,GP WELL #2,HARDWICK,42.30205524428091,-72.19057572227628,False,,,,,,,0.2171918051980257,Low,2.991971085956181,30.765867693990888,1.2638378097740974,6.319765289381522,1.6247997692750025,3,0,True,False,GW,True,0.9605995861941149,True,False,False
MA1124002,,GP WELL # 3,HARDWICK,42.355156199431775,-72.14092178276722,False,,,,,,,0.0870486236185839,Low,0.89232863000662,37.02550850667536,5.066285811945258,10.640684065467148,0.38523080369478613,0,0,True,False,GW,False,0.0,False,False,False
MA1124003,,WELL #4,HARDWICK,42.366202004313436,-72.20003799710058,False,,,,,,,0.0940278354187487,Low,5.863640453137244,33.50704807775261,2.473376158913071,12.242830574588881,4.959148320187644,2,0,True,False,GW,False,0.0,False,False,False
MA1124007,,ALLIANCE FOR THE HOMELESS,HARDWICK,42.30858692806195,-72.232591759484,False,,,,,,,0.1487792253710828,Low,3.2974544115825215,27.927430466155617,2.9104810179354175,5.44347943291729,2.036560695378793,4,0,False,False,TNC,False,0.0,False,False,False
MA1124008,,HARDWICK ELEMENTARY SCHOOL,HARDWICK,42.31739482560182,-72.18512404530176,False,,,,,,,0.0797266337754681,Low,4.630596257887225,31.8716070502667,0.5075124547003615,7.951806778861051,2.0857636756606306,4,0,False,False,NTNC,False,0.0,False,False,False
MA1124009,,HARDWICK CROSSING COUNTRY CLUB,HARDWICK,42.30880096402537,-72.19107321938121,False,,,,,,,0.0960856903465978,Low,3.56212052616142,31.026752575134097,0.666859444599376,6.888403478047385,1.3885196485109295,4,0,False,False,TNC,False,0.0,False,False,False
MA1124011,,OLD FURNACE GENERAL STORE,HARDWICK,42.34388251476549,-72.1600079315033,False,,,,,,,0.0530618214925816,Low,2.829671907275235,35.04604198128332,3.1487287080141324,10.400297167085073,1.6716164411179097,3,0,False,False,TNC,False,0.0,False,False,False
MA1124012,,HARDWICK VINEYARD AND WINERY,HARDWICK,42.32739948649706,-72.24862139726983,False,,,,,,,0.1019917307871593,Low,5.762395999699241,27.807528207483173,1.2558424239194916,6.635335464072496,3.9166598473797407,1,0,False,False,TNC,False,0.0,False,False,False
MA1127000,HATFIELD WATER DEPT,OMASTA WELL (02G),HATFIELD,42.4136696579574,-72.62670455045318,True,True,,,10.5,False,False,,,5.878690203837258,22.077779959813288,2.6341917401916097,1.103638641180457,2.8863656993677287,4,10,True,False,GW,False,0.0,False,False,False
MA1129003,,DCR DUBUQUE STATE FOREST,HAWLEY,42.55278862870479,-72.9444715392247,False,,,,,,,0.0382035442613001,Low,10.828490923955126,47.76404972471136,3.9787821504644647,14.94004325159928,9.909367634372558,2,0,False,False,TNC,False,0.0,False,False,False
MA1130002,,JACOBS ROAD MUNICIPAL CENTER,HEATH,42.702572033877395,-72.83054356638704,False,,,,,,,0.025861627511754,Low,22.93071651892264,61.25129178671131,6.923137889561706,10.821564676335237,9.169726846581684,0,0,False,False,TNC,False,0.0,False,False,False
MA1130003,,MOHAWK ESTATES,HEATH,42.675385561280166,-72.7950611295385,False,,,,,,,0.0473057758815182,Low,24.202480576752546,57.609135325968715,4.175054915716936,6.933797611233625,8.655564501313892,1,0,False,False,TNC,False,0.0,False,False,False
MA1130004,,HEATH TOWN HALL AND SENIOR CENTER,HEATH,42.673342617442344,-72.82220546080484,False,,,,,,,0.0234457508424658,Low,23.92375576074227,57.937790731585984,3.6104133281955355,9.020987252473027,6.861978249430239,1,0,False,False,TNC,False,0.0,False,False,False
MA1130005,,WHITMORE SPRING,HEATH,42.65898408588342,-72.82784202286429,False,,,,,,,0.0172190129161431,Low,23.78460301805922,56.43624188848103,2.190253569438232,9.27604294139959,5.437609736499716,1,0,False,False,TNC,False,0.0,False,False,False
MA1132000,,BELMONT RESERVOIR,HINSDALE,42.43168330142366,-73.14777474202879,False,,,,,,,0.150352604855164,Low,5.202193429022778,46.876196931077345,1.6598984465312634,4.682820436670797,3.499095019763471,1,3,False,False,SW,True,0.4503247375794543,True,False,False
MA1132001,,DEEP WELL #2,HINSDALE,42.45875575990038,-73.0877990608291,False,,,,,,,0.1895793814622454,Low,5.684422016638522,45.3810453254107,5.68168315213681,5.945699396915338,2.3259699298242857,0,0,True,False,GW,False,0.0,False,False,False
MA1132002,,WELL #1,HINSDALE,42.44344391810794,-73.08684051390311,False,,,,,,,0.1470300582298099,Low,7.13925085823001,44.04785428008162,4.628671887876245,6.680690374184862,1.8643075827106697,1,0,True,False,GW,False,0.0,False,False,False
MA1132006,,CAMP TACONIC,HINSDALE,42.45374082221122,-73.09246004884595,False,,,,,,,0.08823554228139,Low,6.355738362433082,45.174365729316804,4.765393321126291,5.52479659586051,1.4074348176945204,1,0,False,False,TNC,False,0.0,False,False,False
MA1132008,,WELL #1 SHORE DRIVE,HINSDALE,42.45680118444773,-73.08882785640539,False,,,,,,,0.1814192508906344,Low,5.918063770666406,45.29292509030941,5.464380962648409,5.918306999435684,2.1233884545608133,0,0,True,False,GW,False,0.0,False,False,False
MA1132009,,WELL #1,HINSDALE,42.39872597652293,-73.1252003716516,False,,,,,,,0.2256458901353328,Low,3.207662474597953,43.09343017077836,2.5521583338039955,8.658262253979222,5.318427430560622,2,0,True,False,GW,False,0.0,False,False,False
MA1132011,,BERKSHIRE LAKE CAMP,HINSDALE,42.444198509002725,-73.07804102927884,False,,,,,,,0.0675428456107368,Low,6.983468023150944,43.664796578262234,5.2915230880218775,7.2806741921365425,2.5802459295611215,0,0,False,False,TNC,False,0.0,False,False,False
MA1132012,,WELL #1,HINSDALE,42.4443170430782,-73.0866969941669,False,,,,,,,0.1480928623421927,Low,7.157610333873937,44.16623126484945,4.6919652046627505,6.643482551827027,1.8683236893064006,1,0,True,False,GW,False,0.0,False,False,False
MA1132013,,FERNWOOD FOREST CAMPGROUND INC,HINSDALE,42.4314194924453,-73.13735252121907,False,,,,,,,0.1121041013074586,Low,5.970446834675684,45.8195521018627,1.057655754413294,4.92876693587019,2.532154966616584,1,1,False,False,TNC,False,0.0,False,False,False
MA1132014,,HINSDALE TRADING COMPANY,HINSDALE,42.44755779240005,-73.12951400649503,False,,,,,,,0.1349232351477295,Low,6.050502345187068,46.92908739072098,3.0004505337804197,3.6598975094329234,1.6770647079154857,1,3,False,False,TNC,False,0.0,False,False,False
MA1135001,,PJS TAVERN,HOLLAND,42.05499852141051,-72.16052144798157,False,,,,,,,0.1712385693639804,Low,10.74394929992081,34.52339045919037,1.3509681640935791,7.217580078493592,8.98436168282414,5,0,False,False,TNC,False,0.0,False,False,False
MA1135003,,HOLLAND ELEMENTARY SCHOOL,HOLLAND,42.064997788151295,-72.16007864474462,False,,,,,,,0.1854032016087221,Low,10.05494421414561,34.07184804290401,0.30085700151130174,6.223286374295693,8.122918767897218,5,0,False,False,NTNC,False,0.0,False,False,False
MA1135007,,LAKE SIOG PARK,HOLLAND,42.07617177398694,-72.165067053995,False,,,,,,,0.2054873380029346,Low,8.998051857440522,33.18657835851321,0.6881043415748467,5.310152019173712,7.5944963993059655,4,0,False,False,TNC,False,0.0,False,False,False
MA1135008,,CAUSEWAY TAVERN,HOLLAND,42.048988267963395,-72.15382376580453,False,,,,,,,0.1588855516693297,Low,11.15684257823789,35.32044233914621,1.1283796008257954,7.61085961126929,9.19700808127618,5,0,False,False,TNC,False,0.0,False,False,False
MA1135011,,HOLLANDS  MAINE ATTRACTION,HOLLAND,42.055268962680294,-72.16028939541654,False,,,,,,,0.1716145699167163,Low,10.737830647055356,34.52706564975501,1.3729955481971345,7.182136963104581,8.948914532505269,5,0,False,False,TNC,False,0.0,False,False,False
MA1135012,,HOLLAND MARKET,HOLLAND,42.05658795390792,-72.16063467186902,False,,,,,,,0.1737999619023442,Low,10.61833427102733,34.436008621447094,1.225616308739696,7.0641042646944125,8.853373288901997,5,0,False,False,TNC,False,0.0,False,False,False
MA1135013,,HOLLAND SENIOR CENTER,HOLLAND,42.0700297537973,-72.16466109751664,False,,,,,,,0.2013540962125563,Low,9.415188895359739,33.4936403094433,0.1420555538790421,5.888908766045313,8.00554084772818,5,0,False,False,TNC,False,0.0,False,False,False
MA1135014,,BALDERELLI INC,HOLLAND,42.06585779590947,-72.1641935950268,False,,,,,,,0.1917407019183559,Low,9.728124759542053,33.72288322539191,0.3292557959125639,6.3021408759102,8.293844479906383,5,0,False,False,TNC,False,0.0,False,False,False
MA1137000,HOLYOKE WATER WORKS,MCLEAN RESERVOIR (03S),HOLYOKE,42.17737974279301,-72.66793058234799,True,False,,,10.5,False,False,,,4.499403207930394,4.477736802978433,2.095869985424275,1.695713479053844,3.077149249257915,3,21,False,False,ESW,True,0.478651003900453,True,True,True
MA1137003,,DCR MT TOM STATE RESERVATION,HOLYOKE,42.26656618793627,-72.63519339755459,False,,,,,,,0.2879607263569951,Moderate,3.0594316843103213,11.606223333575846,1.1695585936119246,2.6480287050640015,2.9618346998384464,4,5,False,False,TNC,False,0.0,False,False,False
MA1143000,,WELL #2,HUNTINGTON,42.2394156102019,-72.90597076144374,False,,,,,,,0.2464057431371673,Low,13.446490747683569,18.152472526061914,2.299916464358275,2.372819688075965,2.244554573928893,4,1,True,False,GW,False,0.0,False,False,False
MA1143002,,THE RAPIDS BAR AND GRILL,HUNTINGTON,42.27719082812028,-72.86460390022556,False,,,,,,,0.1101692120937413,Low,13.679851276741571,18.10581583844457,1.7379128343030916,4.809612171761085,4.578112088648428,4,1,False,False,TNC,False,0.0,False,False,False
MA1143003,,GATEWAY REGIONAL SCHOOL,HUNTINGTON,42.25329540818515,-72.86872682253241,False,,,,,,,0.1114056831487164,Low,14.667255303978479,16.523903213633425,0.9443590934618193,2.162601025371365,1.9558605105357245,4,1,False,False,NTNC,False,0.0,False,False,False
MA1143004,,COUNTY LINE TAVERN,HUNTINGTON,42.239074620556295,-72.90945434387406,False,,,,,,,0.1280671473123277,Low,13.250073520132116,18.401677844847192,2.5987397408213107,2.664604863172185,2.5432038333247102,4,1,False,False,TNC,False,0.0,False,False,False
MA1143006,,THE RETREAT AT NORWICH LAKE,HUNTINGTON,42.29982739639177,-72.82837383478123,False,,,,,,,0.0822863882347104,Low,13.111493373195122,18.330195059943602,2.701493741246366,8.269953543235234,8.08978580665112,1,0,False,False,TNC,False,0.0,False,False,False
MA1143007,,DCR C M GARDNER STATE FOREST,HUNTINGTON,42.27228162249526,-72.86519619772378,False,,,,,,,0.1098742494668,Low,14.162776611297955,17.744732099263036,2.280565175264985,4.267867229310874,4.039401809917927,4,1,False,False,TNC,False,0.0,False,False,False
MA1143008,,YMCA CAMP NORWICH,HUNTINGTON,42.311923442109475,-72.83203347460721,False,,,,,,,0.0873915347468431,Low,11.906116254529806,19.64448526948064,3.1405727541135953,9.337255350614853,9.136883307892866,1,0,False,False,TNC,False,0.0,False,False,False
MA1143010,,NEBBS WELL,HUNTINGTON,42.28401637960518,-72.84558121035947,False,,,,,,,0.089074563943101,Low,13.721538331180987,17.67016823999243,1.480855778219276,6.0544178555445205,5.862522994190513,2,0,False,False,TNC,False,0.0,False,False,False
MA1143011,,KNIGHTVILLE DAM WATER SYSTEM,HUNTINGTON,42.343230405044615,-72.84838148405997,False,,,,,,,0.1277554653885377,Low,8.561754143356639,18.9141044902718,0.20826234284180473,6.070138118008783,5.835100743463791,2,0,False,False,TNC,False,0.0,False,False,False
MA1143013,,NORWICH LAKE FARM  LOWER SYSTEM,HUNTINGTON,42.30000292108,-72.83913702587007,False,,,,,,,0.0853406371946545,Low,12.542813823696182,18.814564003004936,1.884982519573793,7.889427572755204,7.689363519112532,1,0,False,False,TNC,False,0.0,False,False,False
MA1143014,,NORWICH LAKE FARM  UPPER SYSTEM,HUNTINGTON,42.309048727255586,-72.84047425050878,False,,,,,,,0.0891645793563895,Low,11.685856848088227,19.722877273345738,2.4298186381274975,8.779208639187017,8.568221992480746,1,0,False,False,TNC,False,0.0,False,False,False
MA1148000,,GP WELL #2 TOWN BROOK,LANESBOROUGH,42.50920750573339,-73.23513315457605,False,,,,,,,0.4801948650948167,Moderate,6.558418640965529,57.956509732063765,2.577729438563503,2.7895954947003037,6.6591909296054865,1,4,True,False,GW,False,0.0,False,False,False
MA1148007,,CAMP MOHAWK IN THE BERKSHIRES,LANESBOROUGH,42.533211960198535,-73.20055699989706,False,,,,,,,0.27322753383992,Moderate,8.644733951789272,57.771805090414915,4.6909388626117146,3.476061948946956,7.622844543098868,1,5,False,False,TNC,False,0.0,False,False,False
MA1148008,,WELL #7 (02G),LANESBOROUGH,42.540841804876266,-73.24300646919025,False,,,,,,,0.4492316791723904,Moderate,10.063605553790461,60.83335617165681,2.6043585040993826,4.339333907603291,10.096074248780742,1,1,True,False,GW,False,0.0,False,False,False
MA1148009,,ARIZONA PIZZA COMPANY,LANESBOROUGH,42.49298644758595,-73.20163743036143,False,,,,,,,0.4593621859280982,Moderate,4.175612675050456,54.70875093519858,2.365655382028126,0.41483815872938595,4.105933258018873,4,14,False,False,TNC,False,0.0,False,False,False
MA1148010,,THE BROOK PUB  GRILL,LANESBOROUGH,42.54138946132189,-73.23164368650866,False,,,,,,,0.2381579520399895,Low,9.851729723159409,60.210687484345996,3.303929460387124,4.913337507210632,9.716516205657621,1,1,False,False,TNC,False,0.0,False,False,False
MA1148014,,VS DOG HOUSE,LANESBOROUGH,42.49215179977669,-73.20246515674296,False,,,,,,,0.4704654517022334,Moderate,4.0825654379845195,54.695960162715004,2.3884421848306014,0.3478379795896804,4.106957599498781,4,15,False,False,TNC,False,0.0,False,False,False
MA1148016,,MT GREYLOCK CAMPSITE PARK LLC,LANESBOROUGH,42.551810986755896,-73.22997501537412,False,,,,,,,0.2434398559702573,Low,10.890239055866052,60.93718234327892,4.051830905546047,5.409013851572959,10.597073965043123,2,0,False,False,TNC,False,0.0,False,False,False
MA1148017,,PITTSFIELD MOLD  TOOL,LANESBOROUGH,42.508869366055954,-73.18936157019961,False,,,,,,,0.3159305598737472,Moderate,6.034069686399777,55.20011403957512,3.013281422837052,2.121110435420944,4.792448339282371,2,11,False,False,TNC,False,0.0,False,False,False
MA1148018,,PONDEROSA CAMPGROUND,LANESBOROUGH,42.506894156108714,-73.2807324102719,False,,,,,,,0.3244429839595674,Moderate,8.620122067816672,60.62308660107214,2.278324005135761,0.9709471766791176,6.863164218555087,1,1,False,False,TNC,False,0.0,False,False,False
MA1148019,,VILLAGE AT GREYLOCK,LANESBOROUGH,42.538756910075946,-73.22925449212119,False,,,,,,,0.2363314901526481,Low,9.520871679679871,59.865325900810404,3.2874762350551983,4.818809912556801,9.364688861277738,1,1,False,False,TNC,False,0.0,False,False,False
MA1148020,,DONNYBROOK COUNTRY CLUB,LANESBOROUGH,42.577370235949,-73.2542759188377,False,,,,,,,0.1656752370149793,Low,14.206007819439153,64.3654245976928,2.3988222324883157,7.930485085232394,12.417038666347251,3,0,False,False,TNC,False,0.0,False,False,False
MA1148022,,RAMBLEWILD LLC,LANESBOROUGH,42.56733236056888,-73.26316501641838,False,,,,,,,0.2398390366041562,Low,13.402113706699115,64.07878229975742,3.5845568970134263,6.740295409117961,13.088849094118359,3,0,False,False,TNC,False,0.0,False,False,False
MA1148023,,PATRIOTS RESORTS WELCOME CENTER,LANESBOROUGH,42.53832499967226,-73.22950800103604,False,,,,,,,0.2378621015835112,Low,9.479114770462708,59.84631118311707,3.243765066528004,4.769420245113715,9.338609464513958,1,1,False,False,TNC,False,0.0,False,False,False
MA1150000,LEE WATER DEPT,VANETTI RESERVOIR (02S),LEE,42.323429963235505,-73.22804554020243,True,False,,,10.5,False,False,,,4.527736978362719,44.26746202252034,1.4609951144332567,1.7256469261890401,2.9951109020396824,7,2,False,False,SW,True,0.09697054078685605,True,False,False
MA1150002,,COLD SPRING,LEE,42.284828125635286,-73.2389852964555,False,,,,,,,0.1609703500837484,Low,12.540761521217913,45.47945371169997,1.9144959887681618,1.3176719939537467,2.2403919551227833,4,2,False,False,TNC,False,0.0,False,False,False
MA1150003,,SPRING (01G),LEE,42.3199722222747,-73.29861111742238,False,,,,,,,0.2017329289705941,Low,11.875441386211778,51.4041925715191,3.002862338392518,4.943652985478619,3.082488419867991,4,2,True,False,GW,False,0.0,False,False,False
MA1150005,,BEAVER AUCTIONS & APPRAISALS,LEE,42.2982789418187,-73.20060729638115,False,,,,,,,0.1461469756604383,Low,9.586131058950137,42.99407816507585,1.5872006878396716,4.149365588159247,4.217355218289009,3,1,False,False,TNC,False,0.0,False,False,False
MA1150012,,MAPLE GLADE CAMPGROUNDS,LEE,42.338912752813606,-73.23471066615532,False,,,,,,,0.2771072232522263,Moderate,8.225568572309957,47.35011193860325,0.35223898662155967,0.7539734083932352,3.366111916779098,5,1,False,False,TNC,False,0.0,False,False,False
MA1150013,,NEW BELDEN TAVERN,LEE,42.29611564824941,-73.16004842264044,False,,,,,,,0.1436416247753592,Low,8.832983515319897,39.79990086566174,4.127188949384838,7.461553151828835,7.568414984498126,3,0,False,False,TNC,False,0.0,False,False,False
MA1152000,LENOX DPW WATER DIVISION,LOWER ROOT RESERVOIR (01S),LENOX,42.3672941925242,-73.32830809627706,True,False,,,10.5,False,False,,,6.858718670767476,55.56429508437832,3.4009780197851156,6.106146418643053,4.673464743230116,4,0,False,False,SW,True,0.15963065430480836,True,False,False
MA1152010,,PLEASANT VALLEY WILDLIFE SANCTUARY,LENOX,42.38439384537461,-73.29998016701882,False,,,,,,,0.168594272379219,Low,4.74631020752466,54.40508139234479,2.4839048125284755,3.796212430791495,3.009799450602689,1,2,False,False,TNC,False,0.0,False,False,False
MA1154000,,LEVERETT VILLAGE CO OP,LEVERETT,42.494323093637576,-72.46919037931066,False,,,,,,,0.0589650361984858,Low,11.647867303541767,33.77132232031973,2.4305771063980903,11.403933571028382,9.260496080553636,1,0,False,False,TNC,False,0.0,False,False,False
MA1154001,,LEVERETT ELEMENTARY SCHOOL,LEVERETT,42.463375317867644,-72.49774830685975,False,,,,,,,0.0757336637425448,Low,8.942370109444582,30.058103423970135,3.268253884600837,8.923243040857136,6.179299470328937,1,0,False,False,NTNC,False,0.0,False,False,False
MA1154003,,MT TOBY MEETINGHOUSE,LEVERETT,42.45615233708595,-72.52606994746864,False,,,,,,,0.083716496170445,Low,7.275774836691613,29.114885066802213,3.9551068334867283,7.606208720580874,3.716491894452587,2,0,False,False,TNC,False,0.0,False,False,False
MA1154004,,HAMPSHIRE FRANKLIN CHILDRENS DAY CARE,LEVERETT,42.43764363137433,-72.52970252020387,False,,,,,,,0.1226108297688153,Low,5.230003474119477,27.05401442803788,3.4904604446044374,5.745624410099511,3.3972781403339387,1,0,False,False,NTNC,False,0.0,False,False,False
MA1156001,,PEARL RHODES ELEM SCHOOL,LEYDEN,42.691402238952776,-72.6276474461085,False,,,,,,,0.1166093757028024,Low,14.048100488348197,55.77581163560791,6.709669138520916,8.170270130537544,10.841485644852405,0,0,False,False,NTNC,False,0.0,False,False,False
MA1159001,,PIONEER VALLEY YACHT CLUB,LONGMEADOW,42.06375066610225,-72.59232166798671,False,,,,,,,0.5260696176797823,High,3.1004050443560836,14.579735659813824,0.8176031720133619,2.6614974347671643,2.673381102732999,13,22,False,False,TNC,False,0.0,False,False,False
MA1159002,,FIELD CLUB OF LONGMEADOW,LONGMEADOW,42.040710192611854,-72.53499607187885,False,,,,,,,0.3795563585217776,Moderate,6.880782676107271,17.037519437071328,3.438161115272153,0.524186570190348,2.7577934490242324,7,7,False,False,TNC,False,0.0,False,False,False
MA1161002,,VILLA ROSE RESTAURANT,LUDLOW,42.20529993354782,-72.41018040168458,False,,,,,,,0.2223447221822895,Low,3.636057905794982,10.293238781112677,5.9951416415707675,4.577607812631113,5.094736612425836,0,2,False,False,TNC,False,0.0,False,False,False
MA1161004,,WESTOVER GOLF COURSE,LUDLOW,42.21733796036388,-72.52261804367798,False,,,,,,,0.3945453141140443,Moderate,2.780525083427027,2.7441167832425433,1.7181985238044784,2.3557410673924233,4.044130667655988,5,10,False,False,TNC,False,0.0,False,False,False
MA1161005,,CHURCH OF JESUS CHRIST OF LDS,LUDLOW,42.198097884142555,-72.4955949752085,False,,,,,,,0.4087708562079153,Moderate,3.2697325865508304,3.194737584431808,2.2979838107505115,1.1515306890588555,3.3899616656622444,4,11,False,False,TNC,False,0.0,False,False,False
MA1161006,,LUPA ZOO,LUDLOW,42.19780536961877,-72.48941802120007,False,,,,,,,0.3669904962818311,Moderate,3.321786935746611,3.696888163248045,2.5919398836405,1.3259531448443245,3.136437386742076,3,10,False,False,TNC,False,0.0,False,False,False
MA1183002,,AZUREGREEN,WALES,42.35111108001676,-73.01028011245477,False,,,,,,,0.0745245150611343,Low,4.270889950832915,32.45795436598378,0.21416850757118874,16.911889203336315,13.26027211259914,3,0,False,False,TNC,False,0.0,False,False,False
MA1190000,,PHELPS BROOK RESERVOIR,MONROE,42.72458093548554,-72.94287207164736,False,,,,,,,0.0485533654840448,Low,13.839833424850754,65.68270954822364,0.6091676049881072,4.448362105388265,0.31526004252355877,2,1,False,False,SW,True,0.9999999999999923,True,False,False
MA1191000,MONSON WATER AND SEWER DEPT,BUNYAN ROAD REPLACEMENT WELL #1,MONSON,42.133711416571806,-72.31135822212418,True,False,,,10.5,False,False,,,4.578847920615263,19.574783438837418,1.615017084342484,0.16002476877398816,0.7311730936513251,3,8,True,False,GW,True,0.33368516859312003,True,False,False
MA1191001,,PARTRIDGE HOLLOW CAMPING,MONSON,42.089389683826866,-72.27590181920328,False,,,,,,,0.2286339584552369,Low,3.81019294238861,24.29219413875017,3.088299623987681,3.894022509828135,4.029904192345952,2,3,False,False,TNC,False,0.0,False,False,False
MA1191003,,SPRINGFIELD SPORTSMANS CLUB,MONSON,42.07900200945294,-72.35186268476924,False,,,,,,,0.2038696043665005,Low,2.663432761005514,19.746159193240697,3.725272975041209,5.199466716340048,4.454390088216292,2,0,False,False,TNC,False,0.0,False,False,False
MA1191004,,SUNSETVIEW FARM CAMPING AREA,MONSON,42.12112195581621,-72.29433575322865,False,,,,,,,0.3459523108107197,Moderate,2.5423847513746645,21.393416800203926,2.4746299331838757,1.141657907182743,2.2612000260814415,4,5,False,False,TNC,False,0.0,False,False,False
MA1191005,,QUEST ENTERPRISES,MONSON,42.152385563255876,-72.37384796142803,False,,,,,,,0.2821369578009523,Moderate,5.266748211319671,14.012146556983568,4.170160045977976,3.077624081789201,4.009523125562294,4,5,False,False,TNC,False,0.0,False,False,False
MA1191007,,WESTVIEW FARM,MONSON,42.09918240186078,-72.28462980056705,False,,,,,,,0.2644164262732353,Moderate,3.3287857262011267,23.14462998111281,3.073106079429047,2.6338417584456226,2.875000667076321,3,3,False,False,TNC,False,0.0,False,False,False
MA1191008,,MAGIC LANTERN,PALMER,42.15376412075031,-72.37200275725519,False,,,,,,,0.2778664599441846,Moderate,5.481525132757349,14.106603886970406,4.0414004763489935,2.9011223377583453,3.793608827181363,4,5,False,False,TNC,False,0.0,False,False,False
MA1191011,,ASYLUM FITNESS,MONSON,42.15642095200608,-72.36312858112544,False,,,,,,,0.2259901048279407,Low,6.2419831513238995,14.716769785972742,3.392206010730177,2.5930046016904,3.06679240283865,2,6,False,False,TNC,False,0.0,False,False,False
MA1191012,,SILVER BELL FARM LLC,MONSON,42.139208412583535,-72.3835309876442,False,,,,,,,0.2736968901225802,Moderate,3.783021054610239,13.840450840218839,3.890317725927155,4.693397639718302,5.5835021293861455,4,1,False,False,TNC,False,0.0,False,False,False
MA1191013,,ARDOR CROSSFIT AND FITNESS,MONSON,42.15285638608122,-72.36803965362758,False,,,,,,,0.249351745632863,Low,5.680354489689682,14.449206592079276,3.701952593494397,2.9722012035778156,3.6328849534253336,3,5,False,False,TNC,False,0.0,False,False,False
MA1191014,,ECHO HILL ORCHARDS AND WINERY,MONSON,42.108503456213306,-72.34787813509844,False,,,,,,,0.1962281048874009,Low,4.641840295273738,18.077049085776597,1.8864413815493617,3.2066539258199263,2.587401920686314,2,3,False,False,TNC,False,0.0,False,False,False
