PWSID,dist_airport_m,dist_airport_km,dist_military_m,dist_military_km,dist_landfill_m,dist_landfill_km,dist_wwtp_m,dist_wwtp_km,dist_industrial_m,dist_industrial_km,landfills_within_1km,industrial_within_1km,landfills_within_3km,industrial_within_3km,landfills_within_5km,industrial_within_5km,landfills_within_10km,industrial_within_10km,is_groundwater,is_mwra,source_type,SITE_NAME,TOWN,num_sources,pws_name,total_samples,total_results,any_detection,ever_exceeded_federal_mcl,max_pfoa_ppt,max_pfos_ppt,num_pfas_detected,max_pfas6_sum_ppt,ever_exceeded_ma_mmcl,in_ucmr5,pfas_detected,serves_ej_community,ej_area_fraction,ej_population_overlapped,any_income,any_minority,any_english,ej_criteria_distinct
MA1341000,1099.9803705477373,1.0999803705477371,68841.45116177907,68.84145116177908,172.46870265329176,0.1724687026532917,884.251815950396,0.884251815950396,1178.890707934543,1.178890707934543,4,0,6,1,7,3,14,5,1,0,ESW,STETSON RD WELL #2 (02G),WILLIAMSTOWN,6,WILLIAMSTOWN WATER DEPT,6.0,174.0,False,False,,,0.0,10.5,False,True,0,1,0.1422427257213491,4750.0,1,1,0,2
MA1341010,5679.875518468827,5.679875518468827,71578.41766236979,71.57841766236979,2411.632512378462,2.411632512378462,5609.960549725321,5.60996054972532,5214.208567061856,5.214208567061856,0,0,1,0,1,0,11,2,0,0,NTNC,MT GREYLOCK REGIONAL SCHOOL,WILLIAMSTOWN,3,MT GREYLOCK REGIONAL SCHOOL,3.0,58.0,False,False,,,0.0,10.5,False,True,0,0,0.0,0.0,0,0,0,0
MA2002000,2308.850396140552,2.308850396140552,10233.973439796682,10.233973439796682,1486.6972983302833,1.4866972983302833,1488.6163517560913,1.4886163517560913,244.20445745009408,0.2442044574500941,0,3,3,9,6,14,10,31,1,0,GW,KENNEDY GP WELL #3,ACTON,26,ACTON WATER SUPPLY DISTRICT,11.0,290.0,True,True,13.4,4.9,8.0,25.6,True,True,1,1,0.1508502127042753,8538.0,0,1,0,1
MA2011004,11861.95015926012,11.861950159260122,29598.21882298327,29.598218822983267,2858.616786525241,2.858616786525241,4433.966733081324,4.433966733081324,7350.229114103722,7.350229114103723,0,0,1,0,2,0,4,2,0,0,SW,UPPER NAUKEAG LAKE,ASHBURNHAM,1,ASH/WIN JOINT WATER AUTHORITY,5.0,116.0,False,False,,,0.0,10.5,False,True,0,0,0.0,0.0,0,0,0,0
MA2017000,5031.962952215521,5.031962952215521,40383.21429424812,40.38321429424811,1280.468932027147,1.280468932027147,792.2946848801096,0.7922946848801096,199.58853716512115,0.1995885371651211,0,5,2,15,4,42,10,98,1,0,GW,GP WELL 1,AUBURN,13,"AUBURN WATER DISTRICT, MA",12.0,348.0,True,True,5.7,4.7,4.0,16.2,False,True,1,1,0.045055736228932,2089.0,1,1,0,2
MA2019000,2842.6962884505047,2.8426962884505045,2705.4558771046936,2.705455877104693,571.7838619885837,0.5717838619885837,1742.497033811372,1.742497033811372,521.595950716326,0.521595950716326,1,4,2,13,4,19,8,31,1,0,GW,GROVE POND WELL 2,AYER,7,AYER DPW  WATER DIVISION,5.0,116.0,True,False,,,3.0,10.5,False,True,1,1,0.421135013807325,5196.0,1,1,0,2
MA2019001,1695.441555470658,1.695441555470658,1516.6058186729792,1.5166058186729792,556.2014703089387,0.5562014703089387,1530.868539085474,1.530868539085474,372.3921671386058,0.3723921671386058,1,2,2,13,4,19,11,37,1,0,GW,SHABOKIN REPLACEMENT WELL,AYER,5,DEVENS  MASSDEVELOPMENT,6.0,174.0,True,False,,,2.0,10.5,False,True,1,1,0.9794550665892686,6856.0,0,1,0,1
MA2021000,1464.1812572430197,1.4641812572430195,41156.989953327975,41.15698995332797,919.4435338470072,0.9194435338470072,345.05699152442685,0.3450569915244268,9623.510164525009,9.623510164525008,1,0,2,0,2,0,6,1,1,0,GW,GP WELL #1,BARRE,4,BARRE WATER DEPARTMENT,8.0,174.0,False,False,,,0.0,10.5,False,True,0,0,0.0,0.0,0,0,0,0
MA2025000,1784.667554728224,1.7846675547282238,23229.65969531953,23.22965969531953,1145.224321488436,1.145224321488436,260.10382642971655,0.2601038264297165,892.692019636166,0.8926920196361661,0,1,2,8,4,31,12,60,1,0,GW,GP WELL #4 (WRENTHAM RD),BELLINGHAM,16,BELLINGHAM DPW  WATER  SEWER DIV.,4.0,116.0,True,True,4.3,5.0,3.0,15.8,False,True,1,1,0.169210190404623,7228.0,1,1,0,2
MA2032000,7364.23558739447,7.36423558739447,33484.06267887829,33.48406267887829,780.284161112984,0.7802841611129839,1625.3229211066644,1.6253229211066644,415.8282494206143,0.4158282494206142,1,1,2,2,4,3,9,22,1,0,GW,WELL 6  AND 6A SATELLITE (ELM ST),BLACKSTONE,7,BLACKSTONE WATER DEPARTMENT,2.0,58.0,True,True,5.7,,1.0,14.2,False,True,1,1,0.0642478109633387,1166.0,1,0,0,1
MA2039000,6241.345478042675,6.241345478042675,22593.537966111875,22.593537966111874,2153.203565847232,2.153203565847232,3698.863262217156,3.698863262217156,2063.024064948832,2.063024064948832,0,0,1,3,2,9,9,79,1,0,GW,"GP WELL 5, SE CORNER RTS 70  140",BOYLSTON,5,BOYLSTON WATER DISTRICT,3.0,87.0,True,True,6.0,,2.0,14.5,False,True,1,1,3.383209076928149e-06,4334.0,0,1,0,1
MA2064000,2547.956322924094,2.547956322924094,16672.547850963812,16.672547850963813,1662.0512603074944,1.6620512603074944,1873.1470815262928,1.8731470815262927,1496.5342713583952,1.4965342713583951,0,0,1,4,3,6,8,22,0,1,SW,WACHUSETT RESERVOIR,CLINTON,1,CLINTON WATER DEPT,4.0,116.0,False,False,,,0.0,10.5,False,True,0,1,0.6154622476913655,10782.0,1,1,0,2
MA2077000,6036.538638430334,6.036538638430334,41031.56026380044,41.03156026380044,732.3216821987653,0.7323216821987653,802.9541016290146,0.8029541016290146,2849.074151019129,2.849074151019129,1,0,1,1,3,3,6,6,1,0,GW,WEST ST. TUBULAR WELLFIELD (13 X 2.5),DOUGLAS,4,DOUGLAS WATER DEPARTMENT,2.0,58.0,False,False,,,0.0,10.5,False,True,0,0,0.0,0.0,0,0,0,0
MA2080000,1136.483455944859,1.1364834559448591,54237.291845945445,54.23729184594544,1368.415082886968,1.368415082886968,328.39534522413635,0.3283953452241363,908.9978433240644,0.9089978433240644,0,2,1,7,2,10,4,16,1,0,GW,SCHOFIELD AVENUE #5,DUDLEY,7,DUDLEY WATER DEPARTMENT,2.0,58.0,False,False,,,0.0,10.5,False,True,0,1,0.3269047554923412,6578.0,1,1,0,3
MA2080006,6482.978049251648,6.482978049251648,48507.36548473501,48.50736548473501,4214.558835065457,4.214558835065457,5262.772081182086,5.262772081182086,2300.556578082301,2.300556578082301,0,0,0,1,2,6,7,22,0,0,NTNC,SOUTHBRIDGE TOOL AND MANUFACTURING,DUDLEY,1,SOUTHBRIDGE TOOL AND MANUFACTURING,3.0,58.0,False,False,,,0.0,10.5,False,True,0,0,0.0,0.0,0,0,0,0
MA2097000,1898.0954107697935,1.8980954107697936,17692.78018326595,17.69278018326595,1709.1358664265945,1.7091358664265943,1370.4955106741886,1.3704955106741885,1530.5769283912036,1.5305769283912036,0,0,2,6,4,15,11,42,0,0,SW,OVERLOOK RESERVOIR,FITCHBURG,10,"FITCHBURG DPW, DIV. OF WATER SUPPLY",8.0,232.0,True,True,4.9,,3.0,13.4,False,True,1,1,0.6460017958945855,41763.0,1,1,1,4
MA2101000,1191.3735762472193,1.1913735762472193,20396.301625056734,20.396301625056736,724.1816463068013,0.7241816463068014,1917.0799258229329,1.9170799258229327,336.3115754999752,0.3363115754999752,1,3,2,14,3,19,17,59,1,0,GW,GP WELL 3,FRANKLIN,14,"FRANKLIN WATER DEPARTMENT, MA",15.0,406.0,True,True,4.7,5.6,5.0,16.8,False,True,1,0,0.0,0.0,0,0,0,0
MA2103000,738.6633312672869,0.7386633312672869,31282.036186597845,31.282036186597846,1705.837703219643,1.7058377032196426,938.8443048190202,0.93884430481902,727.1675830459078,0.7271675830459078,0,1,1,9,2,11,11,14,1,0,SW,COWEE POND,GARDNER,4,GARDNER WATER DEPARTMENT,6.0,174.0,False,False,,,0.0,10.5,False,True,0,1,0.7431902076760409,15633.0,1,1,0,3
MA2110000,4759.052179498243,4.759052179498243,30442.94842707007,30.44294842707007,809.1267398029694,0.8091267398029693,1270.6597025656015,1.2706597025656017,287.1250143753966,0.2871250143753965,1,1,3,8,6,15,21,92,1,0,GW,FOLLETTE ST. GRAVEL PACKED WELL #4,GRAFTON,7,GRAFTON WATER DISTRICT,9.0,232.0,True,True,6.9,6.9,5.0,20.3,True,True,1,1,0.0649002269385034,4862.0,0,1,0,1
MA2115000,5098.845599431727,5.098845599431727,10077.141037645464,10.077141037645465,2105.9174112136216,2.1059174112136216,2775.463435270638,2.775463435270638,2536.2921993390464,2.5362921993390466,0,0,1,1,2,2,9,24,1,0,GW,WHITNEY POND WELL #1,GROTON,7,GROTON WATER DEPARTMENT,4.0,116.0,True,False,,,1.0,10.5,False,True,1,0,0.0,0.0,0,0,0,0
MA2134000,2784.9573327491585,2.7849573327491584,25095.12783390205,25.09512783390205,2509.0638905861338,2.509063890586133,2552.113653339793,2.5521136533397937,1859.679503723192,1.859679503723192,0,0,1,2,1,17,7,69,1,0,GW,MUSCHOPAUGE POND,HOLDEN,7,"HOLDEN WATER DIVISION, DPW",11.0,290.0,True,True,4.9,,5.0,13.4,False,True,1,1,0.004617262030036,4831.0,1,1,0,2
MA2136000,1749.8881065742326,1.7498881065742329,11179.919453121627,11.179919453121627,1102.6090569066332,1.1026090569066331,2065.7868879184584,2.0657868879184584,606.5322054702449,0.6065322054702449,0,2,1,8,4,27,14,68,1,0,GW,BROOK STREET #6 GRAVEL PACKED WELL,HOLLISTON,7,HOLLISTON WATER DEPARTMENT,8.0,182.0,True,True,5.3,6.5,5.0,17.4,False,True,1,1,0.0810386523879916,5427.0,0,1,1,2
MA2138000,1264.8241042506202,1.26482410425062,26522.751979245404,26.522751979245403,472.17773075738825,0.4721777307573882,660.0233369951095,0.6600233369951095,1136.5143125093068,1.136514312509307,1,0,3,5,5,20,13,45,1,0,GW,GREEN ST. GP REPLACEMENT WELL #1,HOPEDALE,6,HOPEDALE WATER DEPARTMENT,4.0,116.0,True,True,6.8,4.3,4.0,17.6,False,True,1,0,0.0,0.0,0,0,0,0
MA2139000,2044.6219857471824,2.0446219857471823,15663.907800059573,15.663907800059572,1153.7310987333603,1.1537310987333604,186.35192249324007,0.1863519224932401,1593.5503997399371,1.5935503997399374,0,0,4,6,8,14,18,65,1,0,GW,GP WELL 3,HOPKINTON,8,HOPKINTON WATER DEPARTMENT,8.0,203.0,True,True,7.2,,5.0,15.7,False,True,1,1,0.119464350095539,2723.0,0,1,0,1
MA2141000,2846.2081645334474,2.846208164533448,13997.55538496148,13.997555384961482,1654.8753259365442,1.6548753259365443,2998.034135179393,2.998034135179393,506.08468918667023,0.5060846891866703,0,1,2,9,3,21,12,51,1,0,GW,CHESTNUT ST WELL  3,HUDSON,7,HUDSON WATER SUPPLY,6.0,124.0,True,False,,,1.0,10.5,False,True,1,1,0.1309587769952869,6462.0,0,1,0,1
MA2147000,2813.105198752672,2.813105198752672,12135.142602001626,12.135142602001626,439.30699296399735,0.4393069929639973,2047.438841388024,2.047438841388024,2321.2792074978206,2.321279207497821,1,0,2,2,2,5,12,22,1,0,GW,GP WELL # 1,LANCASTER,2,LANCASTER WATER DEPARTMENT,4.0,116.0,False,False,,,0.0,10.5,False,True,0,1,0.1508068208775141,3316.0,0,1,0,1
MA2151001,4324.644955703896,4.324644955703896,41574.721184197886,41.57472118419789,3275.935866693087,3.275935866693087,1524.8456775712252,1.5248456775712251,2181.9315859112985,2.1819315859112987,0,0,0,1,3,6,10,64,1,0,GW,HENSHAW POND,LEICESTER,2,CHERRY VALLEY/ ROCHDALE WATER DISTRICT,8.0,232.0,True,False,,,2.0,10.5,False,True,1,1,0.2917708502612818,6846.0,0,1,0,1
MA2153000,818.837825651583,0.818837825651583,11912.423871044228,11.912423871044227,1875.570613586824,1.875570613586824,2866.345672078122,2.866345672078122,1449.9828694704945,1.4499828694704946,0,0,1,7,4,29,11,60,1,1,SW,"S.E. WELL #160, S.E. CORNER",LEOMINSTER,11,LEOMINSTER WATER DIVISION,14.0,406.0,True,True,4.3,,1.0,12.8,False,True,1,1,0.6426059895909824,39308.0,1,1,1,4
MA2158000,1114.2739263670844,1.1142739263670844,8290.557231215424,8.290557231215423,1723.2578945497376,1.7232578945497377,1781.299505623638,1.781299505623638,240.91395450549763,0.2409139545054976,0,1,1,3,3,8,8,37,1,0,GW,REPLACEMENT WELL 2.2,LITTLETON,6,LITTLETON WATER DEPARTMENT,2.0,58.0,False,False,,,0.0,10.5,False,True,0,1,0.0140333249161866,5325.0,0,1,0,1
MA2162000,1671.0232947513446,1.6710232947513446,5450.038484596455,5.450038484596456,560.1061408469355,0.5601061408469356,2392.6808775998925,2.3926808775998927,764.2576747391795,0.7642576747391795,1,1,2,11,5,16,12,65,1,0,GW,WF# 5A LANCASTER AVE. (4 GP WELLS),LUNENBURG,8,LUNENBURG WATER DISTRICT,4.0,116.0,True,True,5.1000000000000005,,3.0,13.6,False,True,1,1,1.3492915267144275e-06,5700.0,0,1,0,1
MA2170000,1626.766279932726,1.626766279932726,18385.280830685657,18.38528083068565,2783.4757181421232,2.7834757181421232,1762.1863064529496,1.7621863064529495,982.4278524030864,0.9824278524030864,0,1,1,18,1,29,16,64,0,1,SW,MILLHAM RESERVOIR,MARLBOROUGH,2,MARLBOROUGH DPW  WATER DIV. (MWRA),5.0,116.0,False,False,,,0.0,10.5,False,True,0,1,0.6175275815910513,34932.0,1,1,1,3
MA2174000,566.7742314042595,0.5667742314042594,13550.022293542075,13.550022293542074,1205.00333156118,1.20500333156118,1647.7540482203203,1.6477540482203203,335.10957304459816,0.3351095730445981,0,1,2,5,4,9,12,34,1,0,GW,ROCK WELL 5,MAYNARD,8,"MAYNARD DPW, WATER DIVISION",7.0,174.0,True,True,7.1000000000000005,4.2,5.0,17.8,False,True,1,1,0.1074158892368531,1347.0,1,0,0,1
MA2175000,2314.2228954828984,2.3142228954828985,11500.61502444728,11.50061502444728,1050.1638157594423,1.0501638157594426,1443.3265511733937,1.4433265511733937,488.3340507036745,0.4883340507036744,0,1,3,4,3,6,16,66,1,0,GW,WELL 3R (ELM ST.),MEDFIELD,6,MEDFIELD WATER DEPT.,7.0,174.0,True,True,7.0,6.7,5.0,20.1,True,True,1,0,0.0,0.0,0,0,0,0
MA2177000,826.9092620924716,0.8269092620924716,17436.416758230906,17.436416758230905,607.4631808318053,0.6074631808318053,2389.0774140960266,2.3890774140960267,392.51185339747593,0.3925118533974759,1,1,1,2,5,6,17,59,1,0,GW,OAKLAND STREET GP WELL,MEDWAY,6,MEDWAY WATER DEPARTMENT,4.0,116.0,True,True,7.2,,4.0,15.7,False,True,1,1,7.452610119246936e-06,1413.0,0,0,1,1
MA2185000,2092.052834645422,2.092052834645422,18956.06792902326,18.95606792902326,487.1705819205088,0.4871705819205088,552.7888282807079,0.5527888282807079,316.34812136580257,0.3163481213658026,1,3,3,21,5,28,12,48,1,0,GW,CEDAR SWAMP GDW,MILFORD,13,MILFORD WATER COMPANY,7.0,149.0,True,True,7.1000000000000005,6.6,5.0,20.2,True,True,1,1,0.5860836721607151,23109.0,1,1,1,3
MA2186000,644.5359815466932,0.6445359815466931,35022.74441357997,35.022744413579964,1424.073568365773,1.424073568365773,504.2795582015876,0.5042795582015875,389.59425485108346,0.3895942548510834,0,2,2,15,6,30,16,106,1,0,GW,OAK POND WELL,MILLBURY,4,"AQUARION WATER COMPANY, MILLBURY",11.0,290.0,True,True,15.8,6.2,7.0,32.8,True,True,1,1,0.083026387789792,8815.0,1,1,0,3
MA2187000,522.9745427311623,0.5229745427311623,13453.073672265858,13.45307367226586,615.9298710146476,0.6159298710146476,1494.3430567982164,1.4943430567982163,5.416110682383709,0.0054161106823837,2,1,3,4,5,7,15,37,1,0,GW,WELL 1,MILLIS,6,MILLIS WATER DEPT,9.0,232.0,True,True,6.9,7.3,5.0,20.7,True,True,1,1,0.2260844592484248,1413.0,0,0,1,1
MA2208000,1270.874434403111,1.270874434403111,19880.47103909488,19.88047103909488,676.5270870748985,0.6765270870748985,1180.710154850837,1.180710154850837,1536.6601076564991,1.5366601076564992,2,0,3,3,6,7,16,49,1,0,GW,HOLBROOK STREET WELLFIELD,NORFOLK,5,NORFOLK WATER DIVISION,8.0,232.0,True,True,7.0,4.5,5.0,18.0,False,True,1,1,5.230045829037173e-05,1484.0,0,1,0,1
MA2208001,4271.790159897069,4.271790159897069,22584.354453972857,22.584354453972857,1975.8281414299931,1.9758281414299932,569.9420802523641,0.5699420802523641,2040.2797629366476,2.040279762936647,0,0,5,3,8,13,17,44,1,0,GW,GP WELL STATION 4     (INACTIVE STATUS ),NORFOLK,4,MCI NORFOLK/CEDAR JUNCTION/WALPOLE,2.0,58.0,False,False,,,0.0,10.5,False,True,0,1,0.1948736879131594,1484.0,0,1,0,1
MA2212000,6628.852900814749,6.628852900814749,39500.71345438764,39.50071345438764,1017.7165365550844,1.0177165365550844,2138.8262588750827,2.1388262588750826,2076.607403895478,2.076607403895478,0,0,1,1,3,1,11,7,0,0,ESW,HORSE (NORTH) POND,NORTH BROOKFIELD,2,NORTH BROOKFIELD WATER DEPARTMENT,5.0,116.0,False,False,,,0.0,10.5,False,True,0,1,0.1049189465837222,785.0,1,0,0,1
MA2215000,3345.567882345083,3.345567882345083,21982.10424502271,21.98210424502271,2263.6802600005417,2.263680260000542,1122.7386104463565,1.1227386104463564,407.0443806934549,0.4070443806934549,0,1,1,10,4,33,17,83,1,1,GW,HOWARD ST. #1,NORTHBOROUGH,6,NORTHBOROUGH WATER DEPARTMENT (MWRA),6.0,116.0,False,False,,,0.0,10.5,False,True,0,1,5.376085614957623e-08,4647.0,0,1,0,1
MA2216000,2355.855103258384,2.355855103258384,35771.55847541325,35.77155847541325,2979.990841102919,2.9799908411029192,2588.828604003216,2.588828604003216,1167.9451094827857,1.1679451094827855,0,0,1,2,4,3,11,11,1,0,GW,MEADOW POND GRAVEL PACKED WELL,NORTHBRIDGE,3,WHITINSVILLE WATER COMPANY,8.0,232.0,False,False,,,0.0,10.5,False,True,0,0,0.0,0.0,0,0,0,0
MA2226000,5241.920779532757,5.241920779532757,46913.74995926772,46.91374995926772,2790.091738069269,2.7900917380692687,1827.4981452313125,1.827498145231312,1308.0839496374774,1.3080839496374774,0,0,1,4,3,11,9,31,1,0,GW,"GP WELL 2, N. MAIN STREET",OXFORD,4,AQUARION WATER COMPANY OXFORD,7.0,174.0,True,False,,,1.0,10.5,False,True,1,1,0.1115326392443719,1142.0,1,0,0,1
MA2228000,5636.73002880124,5.6367300288012405,34660.52664675532,34.660526646755315,3036.3369753817906,3.0363369753817904,5842.686722622587,5.842686722622587,4945.032323400878,4.945032323400878,0,0,0,0,1,1,5,25,0,0,ESW,ASNEBUMSKIT POND,PAXTON,1,PAXTON WATER DEPARTMENT,5.0,116.0,True,False,,,3.0,10.5,False,True,1,1,1.965830725935238e-05,4018.0,1,1,0,2
MA2232000,941.882268846536,0.941882268846536,13778.634452633472,13.778634452633472,1000.1789413205328,1.0001789413205329,1825.8196929974767,1.8258196929974768,7086.68478579719,7.08668478579719,0,0,2,0,3,0,7,4,1,0,GW,BEMIS ROAD GP WELL 1,PEPPERELL,5,PEPPERELL DPW WATER DIVISION,5.0,145.0,True,True,11.4,10.0,2.0,27.9,True,True,1,1,0.0410209888141749,767.0,1,0,0,1
MA2257000,8790.404686211758,8.790404686211758,31015.188950997428,31.015188950997427,2777.9124786441985,2.7779124786441987,2202.3063866005714,2.202306386600571,2529.800096984345,2.5298000969843453,0,0,1,2,1,2,5,7,0,0,SW,MUSCHOPAUGE POND,RUTLAND,1,RUTLAND WATER DEPARTMENT,9.0,232.0,False,False,,,0.0,10.5,False,True,0,0,0.0,0.0,0,0,0,0
MA2270000,1043.706494165497,1.0437064941654968,1793.4255659783291,1.7934255659783291,1183.4905961460922,1.1834905961460922,1714.8576574221477,1.7148576574221477,1517.6781632526536,1.5176781632526537,0,0,2,14,5,18,13,59,1,0,GW,WALKER WELL,SHIRLEY,4,SHIRLEY WATER DISTRICT,6.0,149.0,True,True,6.9,,5.0,17.6,False,True,1,1,0.2670408402991158,6580.0,0,1,0,1
MA2270001,2029.364345860048,2.029364345860048,3028.8277414741315,3.028827741474132,3659.811282565058,3.6598112825650575,2877.558025011184,2.877558025011184,1311.2381285796337,1.3112381285796335,0,0,0,4,3,14,12,55,1,0,GW,GP WELL  2,SHIRLEY,2,MCI SHIRLEY,3.0,58.0,True,False,,,1.0,17.7,False,True,1,1,1.0,6580.0,0,1,0,1
MA2271000,2122.6549386223232,2.1226549386223232,28612.99330142801,28.61299330142801,554.1986504548165,0.5541986504548165,3095.5516209684365,3.0955516209684366,211.9968630077708,0.2119968630077707,1,2,2,19,2,40,10,107,1,0,GW,GP #6.1 HOME FARM WELL,SHREWSBURY,10,SHREWSBURY WATER DEPARTMENT,2.0,58.0,True,True,5.4,5.6,5.0,17.5,False,True,1,1,0.7186372933814951,31358.0,1,1,0,2
MA2278000,5685.893301182768,5.685893301182768,41006.87169644799,41.00687169644799,3039.765790632472,3.0397657906324715,3343.918823783628,3.343918823783628,3165.2479286257567,3.1652479286257567,0,0,0,0,2,6,8,20,0,0,SW,COHASSE BROOK RESERVOIR,SOUTHBRIDGE,5,SOUTHBRIDGE WATER DEPARTMENT,4.0,116.0,True,False,,,1.0,10.5,False,True,1,1,0.4709930323981059,15774.0,1,1,0,2
MA2280000,3562.264401870239,3.562264401870239,41870.87323573618,41.87087323573618,503.132112266353,0.503132112266353,1344.175575440283,1.3441755754402829,810.6528706012134,0.8106528706012134,2,1,2,4,3,4,9,14,1,0,GW,MEADOW ROAD WELL 2,SPENCER,4,SPENCER WATER DEPARTMENT,4.0,116.0,False,False,,,0.0,10.5,False,True,0,1,0.1646892169702564,3138.0,1,0,0,1
MA2282000,1632.1590982826935,1.6321590982826937,18767.89120166984,18.76789120166984,4423.404211791439,4.423404211791438,6957.444956638073,6.9574449566380725,401.0798175282388,0.4010798175282388,0,2,0,2,2,2,7,15,1,0,GW,GP 4 REDEMPTION ROCK TRAIL WELL,STERLING,6,STERLING WATER DEPARTMENT,4.0,116.0,True,True,,5.2,1.0,13.7,False,True,1,1,2.7130878053484965e-06,4095.0,0,1,0,1
MA2287000,4543.665545895932,4.543665545895932,37695.66545735534,37.69566545735534,5022.266232501778,5.022266232501778,987.283374447828,0.987283374447828,843.6324560708819,0.8436324560708819,0,1,0,5,0,5,10,22,1,0,GW,WELL 5,STURBRIDGE,4,STURBRIDGE WATER DEPARTMENT,8.0,232.0,False,False,,,0.0,10.5,False,True,0,0,0.0,0.0,0,0,0,0
MA2294000,2789.602390218199,2.789602390218199,34573.49239744378,34.57349239744378,1770.7313603062487,1.770731360306249,954.828844771191,0.954828844771191,803.8051369481294,0.8038051369481294,0,1,1,5,3,11,9,12,1,0,GW,SAWYER STREET GPW,TEMPLETON,4,TEMPLETON MUNIC. LIGHT AND WATER PLANT,8.0,232.0,True,True,5.2,,4.0,15.2,False,True,1,1,1.22116428434531e-10,1829.0,1,0,0,1
MA2299000,7026.811495062872,7.026811495062872,12465.15495508178,12.46515495508178,1892.0328891655145,1.8920328891655145,7842.937917197994,7.842937917197994,2101.8036703576654,2.101803670357665,0,0,3,1,4,2,8,8,1,0,GW,WITCHES BROOK WELL 2,TOWNSEND,6,TOWNSEND WATER DEPARTMENT,9.0,261.0,True,True,6.5,,3.0,15.0,False,True,1,1,0.141011325354534,990.0,1,0,0,1
MA2303000,8387.913121216847,8.387913121216847,27819.36470208761,27.819364702087608,494.1753363858437,0.4941753363858437,1176.0062651829026,1.1760062651829026,2492.597450098325,2.492597450098325,1,0,3,1,4,2,13,28,1,0,GW,MUNICIPAL WELLFIELD # 3 WELL 1,UPTON,8,UPTON DPW WATER/WASTEWATER DIVISION,6.0,174.0,False,False,,,0.0,10.5,False,True,0,0,0.0,0.0,0,0,0,0
MA2304000,727.0002703337015,0.7270002703337014,33950.639367752425,33.95063936775242,4549.972532930127,4.549972532930127,1006.8154903478588,1.006815490347859,644.9943565063214,0.6449943565063214,0,1,0,2,2,3,11,14,1,0,GW,GP WELL # 2,UXBRIDGE,7,"UXBRIDGE DPW,  WATER DIVISION",6.0,174.0,True,True,,6.7,3.0,17.1,False,True,1,0,0.0,0.0,0,0,0,0
MA2316000,2344.4825479577003,2.3444825479577003,51182.59073932312,51.18259073932312,1271.737564665952,1.271737564665952,834.2586582791736,0.8342586582791736,513.4304278914526,0.5134304278914527,0,2,1,7,2,11,2,16,1,0,GW,STATION 1 WELL #4 MEMORIAL BEACH,WEBSTER,7,WEBSTER WATER DEPARTMENT,6.0,116.0,True,True,4.4,,3.0,12.9,False,True,1,1,0.2902826999652413,10882.0,1,1,0,3
MA2321000,1892.764425808071,1.8927644258080711,22879.238030874265,22.879238030874266,761.8920730482478,0.7618920730482478,1296.57132612965,1.29657132612965,1813.5904466520349,1.813590446652035,1,0,2,4,2,9,6,51,1,0,GW,"GPW 6, PLEASANT VALLEY WELL 2",WEST BOYLSTON,4,WEST BOYLSTON WATER DISTRICT,10.0,290.0,True,True,5.4,,3.0,13.9,False,True,1,1,2.032515758656801e-07,1247.0,0,1,0,1
MA2328000,3096.428940353573,3.096428940353573,21964.220844871885,21.964220844871885,935.0502666118692,0.9350502666118692,1556.9117301407127,1.5569117301407127,304.2653917606307,0.3042653917606306,1,5,7,10,10,30,19,84,1,0,GW,ANDREWS I,WESTBOROUGH,12,WESTBOROUGH WATER DEPARTMENT,21.0,348.0,True,True,5.8,7.5,3.0,19.8,False,True,1,1,0.7107886875082234,17169.0,1,1,0,2
MA2332000,2430.1319077101566,2.4301319077101566,24547.921818322324,24.54792181832232,1177.7133852534384,1.1777133852534385,1711.3463452435465,1.7113463452435465,1513.3929384902567,1.5133929384902567,0,0,1,1,2,4,8,19,0,0,ESW,MEETINGHOUSE POND,WESTMINSTER,1,WESTMINSTER DEPARTMENT OF PUBLIC WORKS,4.0,116.0,False,False,,,0.0,10.5,False,True,0,1,1.0839978167955035e-05,4090.0,1,1,0,2
MA2348000,1690.0453726939977,1.6900453726939977,27919.780682401717,27.919780682401715,666.4408269828988,0.6664408269828987,1168.8985211031156,1.1688985211031155,322.01505339865747,0.3220150533986575,1,2,2,20,2,43,11,111,1,1,SW,KETTLE BROOK (#4) RESERVOIR NO. 4,WORCESTER,13,"WORCESTER DPWP, WATER SUPPLY DIVISION",5.0,112.0,True,False,,,1.0,10.5,False,True,1,1,0.8793657551497089,198217.0,1,1,1,5
MA3007000,1070.501027718178,1.070501027718178,50269.910255173054,50.26991025517305,3397.200424557917,3.397200424557917,3174.525945451132,3.174525945451132,2278.550093317231,2.278550093317232,0,0,0,2,5,5,7,21,1,0,GW,GP WELL  2,AMESBURY,4,AMESBURY DPW  WATER DIV.,4.0,91.0,False,False,,,0.0,10.5,False,True,0,1,0.0843142177141932,3979.0,1,0,0,1
MA3009000,1571.367339245452,1.571367339245452,21164.274446797925,21.16427444679793,2998.43022962399,2.99843022962399,4051.8533689200303,4.05185336892003,606.4395169412445,0.6064395169412445,0,2,1,8,3,20,11,92,0,0,SW,MERRIMACK RIVER,ANDOVER,3,ANDOVER WATER DEPT,5.0,116.0,True,False,,,1.0,10.5,False,True,1,1,0.0648069333008656,17385.0,1,1,1,2
